,w,s,n,$L(\mu H)$,$R_L(\Omega)$
5869,3.6,0.9,2.0,0.12943551539988962,4.640000000000001e-06
5870,3.6,1.0,1.0,0.05906650341650382,9.500952380952383e-06
5871,3.6,1.0,2.0,0.12687214114444798,4.419047619047622e-06
5872,3.6,1.1,1.0,0.058625338320399484,9.390476190476192e-06
5873,3.6,1.1,2.0,0.12438222819875724,4.19809523809524e-06
5874,3.6,1.2000000000000002,1.0,0.058201434063449575,9.280000000000001e-06
5875,3.6,1.2000000000000002,2.0,0.12195681979859721,3.9771428571428575e-06
5876,3.6,1.3000000000000003,1.0,0.05779215488922709,9.169523809523811e-06
5877,3.6,1.3000000000000003,2.0,0.11958906290198476,3.756190476190477e-06
5878,3.6,1.4000000000000001,1.0,0.0573954524307071,9.05904761904762e-06
5879,3.6,1.4000000000000001,2.0,0.11727358702204085,3.535238095238096e-06
5880,3.6,1.5000000000000002,1.0,0.057009702885774234,8.948571428571429e-06
5881,3.6,1.5000000000000002,2.0,0.115006097326915,3.3142857142857155e-06
5882,3.6,1.6,1.0,0.05663359698788303,8.83809523809524e-06
5883,3.6,1.6,2.0,0.11278309889385571,3.0933333333333348e-06
5884,3.6,1.7000000000000002,1.0,0.05626606347495126,8.727619047619048e-06
5885,3.6,1.8000000000000003,1.0,0.05590621451717455,8.617142857142859e-06
5886,3.6,1.9000000000000001,1.0,0.055553305950962216,8.506666666666668e-06
5887,3.6,2.0,1.0,0.05520670774493931,8.396190476190478e-06
5888,3.6,2.1,1.0,0.05486588169210842,8.285714285714287e-06
5889,3.6,2.2,1.0,0.05453036430460669,8.175238095238096e-06
5890,3.6,2.3000000000000003,1.0,0.05419975351926163,8.064761904761906e-06
5891,3.6,2.4000000000000004,1.0,0.05387369823809472,7.954285714285715e-06
5892,3.6,2.5000000000000004,1.0,0.05355189000759997,7.843809523809524e-06
5893,3.6,2.6,1.0,0.05323405633228645,7.733333333333334e-06
5894,3.6,2.7,1.0,0.052919955251605796,7.622857142857144e-06
5895,3.6,2.8000000000000003,1.0,0.05260937090403273,7.512380952380954e-06
5896,3.6,2.9000000000000004,1.0,0.05230210987007576,7.401904761904763e-06
5897,3.6,3.0000000000000004,1.0,0.0519979981355167,7.291428571428572e-06
5898,3.6,3.1,1.0,0.05169687855267568,7.180952380952383e-06
5899,3.6,3.2,1.0,0.05139860870470907,7.0704761904761915e-06
5900,3.6,3.3000000000000003,1.0,0.05110305909844468,6.960000000000001e-06
5901,3.6,3.4000000000000004,1.0,0.05081011162685032,6.849523809523812e-06
5902,3.6,3.5000000000000004,1.0,0.05051965825420321,6.7390476190476204e-06
5903,3.6,3.6,1.0,0.05023159988629405,6.628571428571429e-06
5904,3.6,3.7,1.0,0.04994584539523287,6.51809523809524e-06
5905,3.6,3.8000000000000003,1.0,0.0496623107741117,6.4076190476190485e-06
5906,3.6,3.9000000000000004,1.0,0.04938091840128238,6.297142857142859e-06
5907,3.6,4.0,1.0,0.04910159639759827,6.1866666666666695e-06
5908,3.6,4.1,1.0,0.04882427806284915,6.076190476190478e-06
5909,3.6,4.2,1.0,0.04854890137994324,5.965714285714287e-06
5910,3.6,4.3,1.0,0.0482754085772758,5.855238095238096e-06
5911,3.6,4.3999999999999995,1.0,0.04800374574126339,5.7447619047619065e-06
5912,3.6,4.5,1.0,0.047733862472285435,5.634285714285717e-06
5913,3.6,4.6,1.0,0.04746571157831369,5.523809523809526e-06
5914,3.6,4.7,1.0,0.047199248801372246,5.413333333333335e-06
5915,3.6,4.8,1.0,0.04693443257268595,5.302857142857143e-06
5916,3.6,4.9,1.0,0.04667122379297327,5.192380952380954e-06
5917,3.7,0.1,1.0,0.06510029873396711,1.0050347490347491e-05
5918,3.7,0.1,2.0,0.1536120425732121,5.965714285714287e-06
5919,3.7,0.2,1.0,0.06346946567794964,9.942857142857143e-06
5920,3.7,0.2,2.0,0.14804945282478932,5.750733590733592e-06
5921,3.7,0.30000000000000004,1.0,0.06241530095488775,9.835366795366795e-06
5922,3.7,0.30000000000000004,2.0,0.1439094624243962,5.5357528957528974e-06
5923,3.7,0.4,1.0,0.06159536892450007,9.727876447876446e-06
5924,3.7,0.4,2.0,0.14036494809571268,5.320772200772201e-06
5925,3.7,0.5,1.0,0.06090347724266644,9.620386100386102e-06
5926,3.7,0.5,2.0,0.1371577632801517,5.105791505791508e-06
5927,3.7,0.6,1.0,0.06029261779042045,9.512895752895753e-06
5928,3.7,0.6,2.0,0.13417291613479254,4.890810810810813e-06
5929,3.7,0.7000000000000001,1.0,0.059737820137329166,9.405405405405405e-06
5930,3.7,0.7000000000000001,2.0,0.13134893408252604,4.675830115830116e-06
5931,3.7,0.8,1.0,0.05922422374058604,9.297915057915058e-06
5932,3.7,0.8,2.0,0.12864899314354752,4.460849420849423e-06
5933,3.7,0.9,1.0,0.05874226409241698,9.19042471042471e-06
5934,3.7,0.9,2.0,0.12604923156282052,4.2458687258687265e-06
5935,3.7,1.0,1.0,0.05828542092562804,9.082934362934364e-06
5936,3.7,1.0,2.0,0.12353326723581298,4.030888030888033e-06
5937,3.7,1.1,1.0,0.057849048815029,8.975444015444015e-06
5938,3.7,1.1,2.0,0.12108934225194086,3.815907335907337e-06
5939,3.7,1.2000000000000002,1.0,0.05742972034840112,8.867953667953667e-06
5940,3.7,1.2000000000000002,2.0,0.11870871441281974,3.600926640926642e-06
5941,3.7,1.3000000000000003,1.0,0.05702483390620846,8.760463320463322e-06
5942,3.7,1.3000000000000003,2.0,0.11638469397731462,3.3859459459459488e-06
5943,3.7,1.4000000000000001,1.0,0.05663236763155851,8.652972972972974e-06
5944,3.7,1.4000000000000001,2.0,0.11411203769977389,3.1709652509652522e-06
5945,3.7,1.5000000000000002,1.0,0.05625071872224986,8.545482625482626e-06
5946,3.7,1.5000000000000002,2.0,0.11188655187609185,2.9559845559845574e-06
5947,3.7,1.6,1.0,0.05587859483122838,8.437992277992277e-06
5948,3.7,1.7000000000000002,1.0,0.05551493852965453,8.33050193050193e-06
5949,3.7,1.8000000000000003,1.0,0.055158873443405414,8.223011583011584e-06
5950,3.7,1.9000000000000001,1.0,0.05480966500325416,8.115521235521236e-06
5951,3.7,2.0,1.0,0.054466691294158126,8.008030888030888e-06
5952,3.7,2.1,1.0,0.054129421036832805,7.900540540540541e-06
5953,3.7,2.2,1.0,0.053797396704352844,7.793050193050194e-06
5954,3.7,2.3000000000000003,1.0,0.05347022140007161,7.685559845559846e-06
5955,3.7,2.4000000000000004,1.0,0.05314754853368938,7.578069498069499e-06
5956,3.7,2.5000000000000004,1.0,0.05282907360834016,7.47057915057915e-06
5957,3.7,2.6,1.0,0.0525145276207403,7.363088803088804e-06
5958,3.7,2.7,1.0,0.052203671708334724,7.255598455598456e-06
5959,3.7,2.8000000000000003,1.0,0.05189629277079556,7.148108108108109e-06
5960,3.7,2.9000000000000004,1.0,0.05159219986035334,7.0406177606177615e-06
5961,3.7,3.0000000000000004,1.0,0.05129122118431795,6.933127413127413e-06
5962,3.7,3.1,1.0,0.05099320159917268,6.825637065637066e-06
5963,3.7,3.2,1.0,0.05069800050248009,6.718146718146719e-06
5964,3.7,3.3000000000000003,1.0,0.05040549004907049,6.610656370656372e-06
5965,3.7,3.4000000000000004,1.0,0.05011555363337298,6.5031660231660235e-06
5966,3.7,3.5000000000000004,1.0,0.04982808459156458,6.395675675675675e-06
5967,3.7,3.6,1.0,0.04954298508635976,6.288185328185329e-06
5968,3.7,3.7,1.0,0.04926016514440186,6.180694980694982e-06
5969,3.7,3.8000000000000003,1.0,0.0489795418218314,6.0732046332046354e-06
5970,3.7,3.9000000000000004,1.0,0.048701038478052634,5.965714285714287e-06
5971,3.7,4.0,1.0,0.04842458414126189,5.858223938223939e-06
5972,3.7,4.1,1.0,0.04815011295214621,5.750733590733592e-06
5973,3.7,4.2,1.0,0.047877563674453255,5.643243243243244e-06
5974,3.7,4.3,1.0,0.04760687926299644,5.5357528957528974e-06
5975,3.7,4.3999999999999995,1.0,0.04733800648117819,5.428262548262551e-06
5976,3.7,4.5,1.0,0.04707089556135967,5.3207722007722026e-06
5977,3.7,4.6,1.0,0.046805499902432345,5.213281853281854e-06
5978,3.7,4.7,1.0,0.04654177579979637,5.105791505791508e-06
5979,3.7,4.8,1.0,0.046279682203657274,4.998301158301159e-06
5980,3.7,4.9,1.0,0.04601918050214286,4.890810810810811e-06
5981,3.8000000000000003,0.1,1.0,0.06425429625142594,9.628872180451129e-06
5982,3.8000000000000003,0.1,2.0,0.14975989836942985,5.547067669172935e-06
5983,3.8000000000000003,0.2,1.0,0.06264355926391192,9.52421052631579e-06
5984,3.8000000000000003,0.2,2.0,0.14431585838752106,5.337744360902258e-06
5985,3.8000000000000003,0.30000000000000004,1.0,0.0616020289229833,9.419548872180452e-06
5986,3.8000000000000003,0.30000000000000004,2.0,0.1402596404465803,5.12842105263158e-06
5987,3.8000000000000003,0.4,1.0,0.06079170765747633,9.314887218045114e-06
5988,3.8000000000000003,0.4,2.0,0.13678462521747728,4.919097744360904e-06
5989,3.8000000000000003,0.5,1.0,0.06010777841659846,9.210225563909776e-06
5990,3.8000000000000003,0.5,2.0,0.13363904437739257,4.709774436090226e-06
5991,3.8000000000000003,0.6,1.0,0.05950384146213576,9.105563909774438e-06
5992,3.8000000000000003,0.6,2.0,0.13071073784475268,4.500451127819552e-06
5993,3.8000000000000003,0.7000000000000001,1.0,0.05895524931122191,9.0009022556391e-06
5994,3.8000000000000003,0.7000000000000001,2.0,0.1279397415822118,4.291127819548875e-06
5995,3.8000000000000003,0.8,1.0,0.0584473334840174,8.896240601503762e-06
5996,3.8000000000000003,0.8,2.0,0.125290131924925,4.081804511278197e-06
5997,3.8000000000000003,0.9,1.0,0.057970653002782306,8.791578947368424e-06
5998,3.8000000000000003,0.9,2.0,0.12273862819961544,3.872481203007521e-06
5999,3.8000000000000003,1.0,1.0,0.05751877175405469,8.686917293233084e-06
6000,3.8000000000000003,1.0,2.0,0.12026924553112249,3.663157894736843e-06
6001,3.8000000000000003,1.1,1.0,0.05708710422659163,8.582255639097747e-06
6002,3.8000000000000003,1.1,2.0,0.11787050979337754,3.4538345864661686e-06
6003,3.8000000000000003,1.2000000000000002,1.0,0.05667226718140836,8.477593984962409e-06
6004,3.8000000000000003,1.2000000000000002,2.0,0.11553388873101077,3.2445112781954923e-06
6005,3.8000000000000003,1.3000000000000003,1.0,0.056271692504964194,8.37293233082707e-06
6006,3.8000000000000003,1.3000000000000003,2.0,0.11325285238698643,3.0351879699248143e-06
6007,3.8000000000000003,1.4000000000000001,1.0,0.055883384360537115,8.268270676691731e-06
6008,3.8000000000000003,1.4000000000000001,2.0,0.11102228201744123,2.825864661654138e-06
6009,3.8000000000000003,1.5000000000000002,1.0,0.05550576055770083,8.163609022556391e-06
6010,3.8000000000000003,1.6,1.0,0.05513754535615625,8.058947368421053e-06
6011,3.8000000000000003,1.7000000000000002,1.0,0.054777694904602006,7.954285714285717e-06
6012,3.8000000000000003,1.8000000000000003,1.0,0.05442534407282788,7.849624060150377e-06
6013,3.8000000000000003,1.9000000000000001,1.0,0.05407976770859839,7.744962406015039e-06
6014,3.8000000000000003,2.0,1.0,0.05374035186314418,7.6403007518797e-06
6015,3.8000000000000003,2.1,1.0,0.053406572056800466,7.5356390977443626e-06
6016,3.8000000000000003,2.2,1.0,0.053077976613352,7.430977443609024e-06
6017,3.8000000000000003,2.3000000000000003,1.0,0.05275417370713165,7.326315789473686e-06
6018,3.8000000000000003,2.4000000000000004,1.0,0.05243482117214766,7.221654135338347e-06
6019,3.8000000000000003,2.5000000000000004,1.0,0.05211961839498693,7.116992481203009e-06
6020,3.8000000000000003,2.6,1.0,0.051808299799969,7.012330827067671e-06
6021,3.8000000000000003,2.7,1.0,0.05150062956521333,6.907669172932333e-06
6022,3.8000000000000003,2.8000000000000003,1.0,0.05119639730049522,6.803007518796994e-06
6023,3.8000000000000003,2.9000000000000004,1.0,0.05089541448402268,6.698345864661656e-06
6024,3.8000000000000003,3.0000000000000004,1.0,0.05059751150351329,6.593684210526318e-06
6025,3.8000000000000003,3.1,1.0,0.050302535182510315,6.4890225563909795e-06
6026,3.8000000000000003,3.2,1.0,0.05001034669938634,6.384360902255641e-06
6027,3.8000000000000003,3.3000000000000003,1.0,0.049720819826453586,6.279699248120302e-06
6028,3.8000000000000003,3.4000000000000004,1.0,0.04943383943179015,6.1750375939849634e-06
6029,3.8000000000000003,3.5000000000000004,1.0,0.049149300198055336,6.070375939849625e-06
6030,3.8000000000000003,3.6,1.0,0.048867105521594886,5.965714285714287e-06
6031,3.8000000000000003,3.7,1.0,0.0485871665621853,5.861052631578951e-06
6032,3.8000000000000003,3.8000000000000003,1.0,0.04830940141930646,5.756390977443611e-06
6033,3.8000000000000003,3.9000000000000004,1.0,0.04803373441522143,5.651729323308273e-06
6034,3.8000000000000003,4.0,1.0,0.047760095468638436,5.547067669172935e-06
6035,3.8000000000000003,4.1,1.0,0.04748841954553864,5.4424060150375965e-06
6036,3.8000000000000003,4.2,1.0,0.047218646176016205,5.337744360902258e-06
6037,3.8000000000000003,4.3,1.0,0.04695071902781575,5.23308270676692e-06
6038,3.8000000000000003,4.3999999999999995,1.0,0.04668458552875218,5.128421052631582e-06
6039,3.8000000000000003,4.5,1.0,0.046420196531426976,5.023759398496242e-06
6040,3.8000000000000003,4.6,1.0,0.04615750601466889,4.919097744360904e-06
6041,3.8000000000000003,4.7,1.0,0.045896470816965636,4.814436090225566e-06
6042,3.8000000000000003,4.8,1.0,0.04563705039785072,4.7097744360902296e-06
6043,3.8000000000000003,4.9,1.0,0.045379206623792245,4.60511278195489e-06
6044,3.9000000000000004,0.1,1.0,0.06342352054870067,9.22901098901099e-06
6045,3.9000000000000004,0.1,2.0,0.1459909102893806,5.149890109890111e-06
6046,3.9000000000000004,0.2,1.0,0.06183251825134188,9.127032967032967e-06
6047,3.9000000000000004,0.2,2.0,0.1406630944151583,4.945934065934067e-06
6048,3.9000000000000004,0.30000000000000004,1.0,0.060803395226083364,9.025054945054944e-06
6049,3.9000000000000004,0.30000000000000004,2.0,0.1366890675305322,4.741978021978023e-06
6050,3.9000000000000004,0.4,1.0,0.060002512095160464,8.923076923076923e-06
6051,3.9000000000000004,0.4,2.0,0.13328227416799177,4.538021978021978e-06
6052,3.9000000000000004,0.5,1.0,0.05932640234890605,8.821098901098902e-06
6053,3.9000000000000004,0.5,2.0,0.13019718753924336,4.334065934065936e-06
6054,3.9000000000000004,0.6,1.0,0.05872926368039122,8.71912087912088e-06
6055,3.9000000000000004,0.6,2.0,0.1273244187123886,4.130109890109891e-06
6056,3.9000000000000004,0.7000000000000001,1.0,0.058186765741992386,8.617142857142857e-06
6057,3.9000000000000004,0.7000000000000001,2.0,0.12460547994027422,3.926153846153847e-06
6058,3.9000000000000004,0.8,1.0,0.05768442866012658,8.515164835164836e-06
6059,3.9000000000000004,0.8,2.0,0.12200532864790427,3.722197802197804e-06
6060,3.9000000000000004,0.9,1.0,0.05721293276380426,8.413186813186813e-06
6061,3.9000000000000004,0.9,2.0,0.11950125284831203,3.518241758241758e-06
6062,3.9000000000000004,1.0,1.0,0.05676592457868739,8.311208791208791e-06
6063,3.9000000000000004,1.0,2.0,0.1170776564299477,3.3142857142857155e-06
6064,3.9000000000000004,1.1,1.0,0.0563388774291271,8.20923076923077e-06
6065,3.9000000000000004,1.1,2.0,0.11472334300804249,3.110329670329673e-06
6066,3.9000000000000004,1.2000000000000002,1.0,0.055928451454311946,8.107252747252747e-06
6067,3.9000000000000004,1.2000000000000002,2.0,0.11242998580240168,2.9063736263736267e-06
6068,3.9000000000000004,1.3000000000000003,1.0,0.05553211144361831,8.005274725274724e-06
6069,3.9000000000000004,1.3000000000000003,2.0,0.11019121124136526,2.7024175824175824e-06
6070,3.9000000000000004,1.4000000000000001,1.0,0.055147887112141795,7.903296703296703e-06
6071,3.9000000000000004,1.5000000000000002,1.0,0.054774216510215225,7.801318681318681e-06
6072,3.9000000000000004,1.6,1.0,0.054409840205358384,7.69934065934066e-06
6073,3.9000000000000004,1.7000000000000002,1.0,0.05405372767938968,7.597362637362638e-06
6074,3.9000000000000004,1.8000000000000003,1.0,0.05370502484359241,7.495384615384615e-06
6075,3.9000000000000004,1.9000000000000001,1.0,0.05336301579318295,7.3934065934065935e-06
6076,3.9000000000000004,2.0,1.0,0.05302709440223511,7.291428571428572e-06
6077,3.9000000000000004,2.1,1.0,0.05269674286827011,7.18945054945055e-06
6078,3.9000000000000004,2.2,1.0,0.0523715152604272,7.087472527472528e-06
6079,3.9000000000000004,2.3000000000000003,1.0,0.05205102473269639,6.985494505494506e-06
6080,3.9000000000000004,2.4000000000000004,1.0,0.05173493346370981,6.8835164835164834e-06
6081,3.9000000000000004,2.5000000000000004,1.0,0.05142294465355748,6.781538461538462e-06
6082,3.9000000000000004,2.6,1.0,0.05111479609241632,6.679560439560441e-06
6083,3.9000000000000004,2.7,1.0,0.05081025494429848,6.5775824175824186e-06
6084,3.9000000000000004,2.8000000000000003,1.0,0.050509113480250056,6.4756043956043955e-06
6085,3.9000000000000004,2.9000000000000004,1.0,0.05021118556073775,6.373626373626374e-06
6086,3.9000000000000004,3.0000000000000004,1.0,0.04991630371458781,6.271648351648353e-06
6087,3.9000000000000004,3.1,1.0,0.04962431669694417,6.169670329670331e-06
6088,3.9000000000000004,3.2,1.0,0.049335087434882414,6.0676923076923085e-06
6089,3.9000000000000004,3.3000000000000003,1.0,0.049048491289028995,5.965714285714286e-06
6090,3.9000000000000004,3.4000000000000004,1.0,0.04876441457453223,5.863736263736264e-06
6091,3.9000000000000004,3.5000000000000004,1.0,0.04848275329624351,5.761758241758243e-06
6092,3.9000000000000004,3.6,1.0,0.04820341206188092,5.6597802197802215e-06
6093,3.9000000000000004,3.7,1.0,0.04792630314390383,5.5578021978021984e-06
6094,3.9000000000000004,3.8000000000000003,1.0,0.047651345666297494,5.455824175824175e-06
6095,3.9000000000000004,3.9000000000000004,1.0,0.047378464896798124,5.353846153846154e-06
6096,3.9000000000000004,4.0,1.0,0.04710759162854235,5.251868131868133e-06
6097,3.9000000000000004,4.1,1.0,0.04683866163789585,5.149890109890111e-06
6098,3.9000000000000004,4.2,1.0,0.04657161520745054,5.047912087912088e-06
6099,3.9000000000000004,4.3,1.0,0.046306396704994986,4.945934065934069e-06
6100,3.9000000000000004,4.3999999999999995,1.0,0.04604295421074244,4.843956043956044e-06
6101,3.9000000000000004,4.5,1.0,0.04578123918631572,4.741978021978023e-06
6102,3.9000000000000004,4.6,1.0,0.04552120617998719,4.640000000000001e-06
6103,3.9000000000000004,4.7,1.0,0.04526281256350166,4.538021978021978e-06
6104,3.9000000000000004,4.8,1.0,0.04500601829649786,4.436043956043959e-06
6105,4.0,0.1,1.0,0.06260732479924708,8.84914285714286e-06
6106,4.0,0.1,2.0,0.1423024341712901,4.77257142857143e-06
6107,4.0,0.2,1.0,0.06103571149644601,8.749714285714286e-06
6108,4.0,0.2,2.0,0.13708859683736552,4.573714285714288e-06
6109,4.0,0.30000000000000004,1.0,0.060018778688459895,8.650285714285717e-06
6110,4.0,0.30000000000000004,2.0,0.1331952358028993,4.374857142857145e-06
6111,4.0,0.4,1.0,0.0592271687119003,8.550857142857143e-06
6112,4.0,0.4,2.0,0.1298554334384093,4.176e-06
6113,4.0,0.5,1.0,0.058558741898900826,8.451428571428574e-06
6114,4.0,0.5,2.0,0.12682977216259134,3.977142857142859e-06
6115,4.0,0.6,1.0,0.05796828289022879,8.352e-06
6116,4.0,0.6,2.0,0.12401157552321346,3.7782857142857164e-06
6117,4.0,0.7000000000000001,1.0,0.05743177290854773,8.252571428571431e-06
6118,4.0,0.7000000000000001,2.0,0.12134380084810246,3.5794285714285737e-06
6119,4.0,0.8,1.0,0.05693491737697443,8.153142857142858e-06
6120,4.0,0.8,2.0,0.11879226804435908,3.380571428571431e-06
6121,4.0,0.9,1.0,0.05646851580265671,8.053714285714286e-06
6122,4.0,0.9,2.0,0.11633482181438998,3.1817142857142864e-06
6123,4.0,1.0,1.0,0.056026295900283435,7.954285714285715e-06
6124,4.0,1.0,2.0,0.1139562466169835,2.9828571428571453e-06
6125,4.0,1.1,1.0,0.055603788797388566,7.854857142857145e-06
6126,4.0,1.1,2.0,0.11164561796018671,2.7840000000000025e-06
6127,4.0,1.2000000000000002,1.0,0.055197697250154665,7.755428571428572e-06
6128,4.0,1.3000000000000003,1.0,0.054805518373504045,7.656000000000001e-06
6129,4.0,1.4000000000000001,1.0,0.05442530698596648,7.5565714285714295e-06
6130,4.0,1.5000000000000002,1.0,0.054055521023441314,7.457142857142859e-06
6131,4.0,1.6,1.0,0.05369491707508371,7.3577142857142876e-06
6132,4.0,1.7000000000000002,1.0,0.05334247772184329,7.258285714285715e-06
6133,4.0,1.8000000000000003,1.0,0.052997359722717505,7.158857142857144e-06
6134,4.0,1.9000000000000001,1.0,0.052658856258073705,7.0594285714285725e-06
