,L,L_str,R,R_str,V(out),W
223,20.6913808111479,20.6913808111479u,2.976351441631318,2.976351441631318,0.30516028,-2.6559537e-05
224,20.6913808111479,20.6913808111479u,4.281332398719393,4.281332398719393,0.2963432,-2.4311956e-05
225,20.6913808111479,20.6913808111479u,6.158482110660264,6.158482110660264,0.28686437,-2.186024e-05
226,20.6913808111479,20.6913808111479u,8.858667904100825,8.858667904100825,0.26746994,-2.0188223e-05
227,20.6913808111479,20.6913808111479u,12.742749857031335,12.742749857031335,0.23681311,4.3371706e-06
228,20.6913808111479,20.6913808111479u,18.329807108324356,18.329807108324356,0.23375495,-8.277811e-06
229,20.6913808111479,20.6913808111479u,26.366508987303583,26.366508987303583,0.19700682,3.0138408e-06
230,20.6913808111479,20.6913808111479u,37.926901907322495,37.926901907322495,0.15787646,-5.4480734e-06
231,20.6913808111479,20.6913808111479u,54.55594781168517,54.55594781168517,0.12809105,-4.5972033e-06
232,20.6913808111479,20.6913808111479u,78.47599703514611,78.47599703514611,0.11409531,1.3784349e-05
233,20.6913808111479,20.6913808111479u,112.88378916846884,112.88378916846884,0.07710071,3.9240927e-05
234,20.6913808111479,20.6913808111479u,162.3776739188721,162.3776739188721,0.051594835,3.984183e-05
235,20.6913808111479,20.6913808111479u,233.57214690901213,233.57214690901213,0.0403483,4.24359e-05
236,20.6913808111479,20.6913808111479u,335.9818286283781,335.9818286283781,0.028120631,5.9218997e-05
237,20.6913808111479,20.6913808111479u,483.2930238571752,483.2930238571752,0.018670425,8.628163e-05
238,20.6913808111479,20.6913808111479u,695.1927961775606,695.1927961775606,0.015668426,8.4696854e-05
239,20.6913808111479,20.6913808111479u,1000.0,1000.0,0.011511427,8.4788895e-05
240,33.59818286283781,33.59818286283781u,1.0,1.0,0.34566194,-2.136545e-05
241,33.59818286283781,33.59818286283781u,1.4384498882876628,1.4384498882876628,0.34470364,-2.3967832e-05
242,33.59818286283781,33.59818286283781u,2.0691380811147897,2.0691380811147897,0.3427753,-2.278152e-05
243,33.59818286283781,33.59818286283781u,2.976351441631318,2.976351441631318,0.3407824,-2.3411323e-05
244,33.59818286283781,33.59818286283781u,4.281332398719393,4.281332398719393,0.33759785,-2.2413858e-05
245,33.59818286283781,33.59818286283781u,6.158482110660264,6.158482110660264,0.33202884,-2.385888e-05
246,33.59818286283781,33.59818286283781u,8.858667904100825,8.858667904100825,0.32041585,-2.5099987e-05
247,33.59818286283781,33.59818286283781u,12.742749857031335,12.742749857031335,0.30469897,-2.2587938e-05
248,33.59818286283781,33.59818286283781u,18.329807108324356,18.329807108324356,0.28746885,-1.6470669e-05
249,33.59818286283781,33.59818286283781u,26.366508987303583,26.366508987303583,0.27354994,-1.867436e-05
250,33.59818286283781,33.59818286283781u,37.926901907322495,37.926901907322495,0.24764009,-1.44421965e-05
251,33.59818286283781,33.59818286283781u,54.55594781168517,54.55594781168517,0.20982185,-8.744546e-06
252,33.59818286283781,33.59818286283781u,78.47599703514611,78.47599703514611,0.17934561,1.415842e-07
253,33.59818286283781,33.59818286283781u,112.88378916846884,112.88378916846884,0.14377627,1.0210894e-05
254,33.59818286283781,33.59818286283781u,162.3776739188721,162.3776739188721,0.10544062,1.2168831e-05
255,33.59818286283781,33.59818286283781u,233.57214690901213,233.57214690901213,0.07282254,2.109289e-05
256,33.59818286283781,33.59818286283781u,335.9818286283781,335.9818286283781,0.053849526,4.470331e-05
257,33.59818286283781,33.59818286283781u,483.2930238571752,483.2930238571752,0.042092957,5.2174368e-05
258,33.59818286283781,33.59818286283781u,695.1927961775606,695.1927961775606,0.032792903,6.2363804e-05
259,33.59818286283781,33.59818286283781u,1000.0,1000.0,0.026243586,6.553903e-05
260,54.555947811685144,54.555947811685144u,1.0,1.0,0.37124497,-3.0375568e-05
261,54.555947811685144,54.555947811685144u,1.4384498882876628,1.4384498882876628,0.3724933,-2.9914718e-05
262,54.555947811685144,54.555947811685144u,2.0691380811147897,2.0691380811147897,0.37092102,-2.5777446e-05
263,54.555947811685144,54.555947811685144u,2.976351441631318,2.976351441631318,0.36831528,-2.6460179e-05
264,54.555947811685144,54.555947811685144u,4.281332398719393,4.281332398719393,0.36512417,-2.25912e-05
265,54.555947811685144,54.555947811685144u,6.158482110660264,6.158482110660264,0.35717708,-2.1887232e-05
266,54.555947811685144,54.555947811685144u,8.858667904100825,8.858667904100825,0.3480931,-1.9487132e-05
267,54.555947811685144,54.555947811685144u,12.742749857031335,12.742749857031335,0.34236425,-2.341537e-05
268,54.555947811685144,54.555947811685144u,18.329807108324356,18.329807108324356,0.32949924,-1.3958449e-05
269,54.555947811685144,54.555947811685144u,26.366508987303583,26.366508987303583,0.31444794,-1.3750389e-05
270,54.555947811685144,54.555947811685144u,37.926901907322495,37.926901907322495,0.29693267,-2.2584045e-06
271,54.555947811685144,54.555947811685144u,54.55594781168517,54.55594781168517,0.2710171,-5.4318507e-06
272,54.555947811685144,54.555947811685144u,78.47599703514611,78.47599703514611,0.23428738,-8.2423085e-06
273,54.555947811685144,54.555947811685144u,112.88378916846884,112.88378916846884,0.20471852,-4.983387e-06
274,54.555947811685144,54.555947811685144u,162.3776739188721,162.3776739188721,0.16497223,6.532391e-07
275,54.555947811685144,54.555947811685144u,233.57214690901213,233.57214690901213,0.12976846,4.8034767e-06
276,54.555947811685144,54.555947811685144u,335.9818286283781,335.9818286283781,0.094663896,2.0129439e-05
277,54.555947811685144,54.555947811685144u,483.2930238571752,483.2930238571752,0.067816205,2.691802e-05
278,54.555947811685144,54.555947811685144u,695.1927961775606,695.1927961775606,0.065134734,4.283018e-05
279,54.555947811685144,54.555947811685144u,1000.0,1000.0,0.04546102,4.948147e-05
