,L,L_str,R,R_str,V(out),W
2874,153.6174946671828,153.6174946671828u,556.8813990945273,556.8813990945273,0.106780194,0.00030147514
2875,153.6174946671828,153.6174946671828u,626.0516572014822,626.0516572014822,0.09590955,0.00028559772
2876,153.6174946671828,153.6174946671828u,703.8135554931562,703.8135554931562,0.08598994,0.0002523042
2877,153.6174946671828,153.6174946671828u,791.2342618981327,791.2342618981327,0.077224255,0.00022604215
2878,153.6174946671828,153.6174946671828u,889.5134973108236,889.5134973108236,0.069287516,0.00021097856
2879,153.6174946671828,153.6174946671828u,1000.0,1000.0,0.06219392,0.0001906509
2880,179.5714494371641,179.5714494371641u,1.0,1.0,0.60899013,0.0032995013
2881,179.5714494371641,179.5714494371641u,1.1242100350620865,1.1242100350620865,0.61199164,0.0035763201
2882,179.5714494371641,179.5714494371641u,1.263848202934298,1.263848202934298,0.61253554,0.003855461
2883,179.5714494371641,179.5714494371641u,1.4208308325339223,1.4208308325339223,0.61354524,0.0041901255
2884,179.5714494371641,179.5714494371641u,1.5973122800602544,1.5973122800602544,0.61394864,0.0037264703
2885,179.5714494371641,179.5714494371641u,1.7957144943716399,1.7957144943716399,0.6147013,0.0038246678
2886,179.5714494371641,179.5714494371641u,2.0187602546790386,2.0187602546790386,0.61421216,0.0039027578
2887,179.5714494371641,179.5714494371641u,2.269510536694669,2.269510536694669,0.61419976,0.0036273287
2888,179.5714494371641,179.5714494371641u,2.5514065200312888,2.5514065200312888,0.61469775,0.0035437131
2889,179.5714494371641,179.5714494371641u,2.868316813342011,2.868316813342011,0.61457676,0.00395843
2890,179.5714494371641,179.5714494371641u,3.2245905452963948,3.2245905452963948,0.6144682,0.0038060832
2891,179.5714494371641,179.5714494371641u,3.6251170499885332,3.6251170499885332,0.61485493,0.004164482
2892,179.5714494371641,179.5714494371641u,4.075392965871777,4.075392965871777,0.6135503,0.0040039658
2893,179.5714494371641,179.5714494371641u,4.581597669054491,4.581597669054491,0.6156248,0.0033305907
2894,179.5714494371641,179.5714494371641u,5.150678076168124,5.150678076168124,0.61629057,0.0032679692
2895,179.5714494371641,179.5714494371641u,5.790443980602488,5.790443980602488,0.615696,0.002899431
2896,179.5714494371641,179.5714494371641u,6.50967523045817,6.50967523045817,0.6157135,0.0030166043
2897,179.5714494371641,179.5714494371641u,7.318242219076176,7.318242219076176,0.6168927,0.0031469204
